VALUE;TIMESTAMP;CONCENTRATION
1867.05;2024-07-24 11:08:29;0
1873.15;2024-07-24 11:08:29;0
1873.55;2024-07-24 11:08:29;0
1875.35;2024-07-24 11:08:29;0
1873.45;2024-07-24 11:08:29;0
1863.85;2024-07-24 11:08:29;0
1860.2;2024-07-24 11:08:29;0
1851.35;2024-07-24 11:08:29;0
1868.2;2024-07-24 11:08:29;0
1869.6;2024-07-24 11:08:29;0
1869.1;2024-07-24 11:08:29;0
1874.7;2024-07-24 11:08:29;0
1875.45;2024-07-24 11:08:29;0
1870.35;2024-07-24 11:08:30;0
1866.25;2024-07-24 11:08:30;0
1857.05;2024-07-24 11:08:30;0
1863.8;2024-07-24 11:08:30;0
1867.05;2024-07-24 11:08:30;0
1872.6;2024-07-24 11:08:30;0
1870.4;2024-07-24 11:08:30;0
1865.65;2024-07-24 11:08:30;0
1870.9;2024-07-24 11:08:30;0
1874.6;2024-07-24 11:08:30;0
1875.85;2024-07-24 11:08:30;0
1863.6;2024-07-24 11:08:30;0
1855.8;2024-07-24 11:08:31;0
1870.45;2024-07-24 11:08:31;0
1878.75;2024-07-24 11:08:31;0
1881.85;2024-07-24 11:08:31;0
1874.0;2024-07-24 11:08:31;0
1872.0;2024-07-24 11:08:31;0
1873.65;2024-07-24 11:08:31;0
1868.2;2024-07-24 11:08:31;0
1866.5;2024-07-24 11:08:31;0
1865.95;2024-07-24 11:08:31;0
1846.95;2024-07-24 11:08:31;0
1849.45;2024-07-24 11:08:31;0
1857.45;2024-07-24 11:08:31;0
1862.1;2024-07-24 11:08:32;0
1858.6;2024-07-24 11:08:32;0
1866.5;2024-07-24 11:08:32;0
1870.85;2024-07-24 11:08:32;0
1868.5;2024-07-24 11:08:32;0
1868.6;2024-07-24 11:08:32;0
1870.7;2024-07-24 11:08:32;0
1861.45;2024-07-24 11:08:32;0
1843.45;2024-07-24 11:08:32;0
1848.3;2024-07-24 11:08:32;0
1861.8;2024-07-24 11:08:32;0
1871.45;2024-07-24 11:08:32;0
1882.5;2024-07-24 11:08:33;0
1878.15;2024-07-24 11:08:33;0
1872.0;2024-07-24 11:08:33;0
1872.85;2024-07-24 11:08:33;0
1874.05;2024-07-24 11:08:33;0
1873.45;2024-07-24 11:08:33;0
1864.75;2024-07-24 11:08:33;0
1846.25;2024-07-24 11:08:33;0
1848.3;2024-07-24 11:08:33;0
1854.9;2024-07-24 11:08:33;0
1864.55;2024-07-24 11:08:33;0
1863.8;2024-07-24 11:08:33;0
1867.05;2024-07-24 11:08:33;0
1874.4;2024-07-24 11:08:34;0
1872.35;2024-07-24 11:08:34;0
1871.05;2024-07-24 11:08:34;0
1872.95;2024-07-24 11:08:34;0
1872.15;2024-07-24 11:08:34;0
1866.9;2024-07-24 11:08:34;0
1866.95;2024-07-24 11:08:34;0
1867.6;2024-07-24 11:08:34;0
1866.65;2024-07-24 11:08:34;0
1869.45;2024-07-24 11:08:34;0
1872.55;2024-07-24 11:08:34;0
1873.75;2024-07-24 11:08:34;0
1872.05;2024-07-24 11:08:35;0
1871.7;2024-07-24 11:08:35;0
1879.6;2024-07-24 11:08:35;0
1870.6;2024-07-24 11:08:35;0
1864.7;2024-07-24 11:08:35;0
1873.8;2024-07-24 11:08:35;0
1872.95;2024-07-24 11:08:35;0
1862.7;2024-07-24 11:08:35;0
1861.55;2024-07-24 11:08:35;0
1858.2;2024-07-24 11:08:35;0
1860.85;2024-07-24 11:08:35;0
1866.45;2024-07-24 11:08:35;0
1864.1;2024-07-24 11:08:35;0
1848.1;2024-07-24 11:08:36;0
1863.45;2024-07-24 11:08:36;0
1875.85;2024-07-24 11:08:36;0
1873.65;2024-07-24 11:08:36;0
1877.1;2024-07-24 11:08:36;0
1876.85;2024-07-24 11:08:36;0
1874.5;2024-07-24 11:08:36;0
1872.75;2024-07-24 11:08:36;0
1867.4;2024-07-24 11:08:36;0
1862.55;2024-07-24 11:08:36;0
1845.6;2024-07-24 11:08:36;0
1839.6;2024-07-24 11:08:36;0
1844.7;2024-07-24 11:08:37;0
1858.55;2024-07-24 11:08:37;0
1863.45;2024-07-24 11:08:37;0
1871.15;2024-07-24 11:08:37;0
1885.3;2024-07-24 11:08:37;0
1883.7;2024-07-24 11:08:37;0
1878.0;2024-07-24 11:08:37;0
1874.45;2024-07-24 11:08:37;0
1860.8;2024-07-24 11:08:37;0
1860.55;2024-07-24 11:08:37;0
1850.75;2024-07-24 11:08:37;0
1852.85;2024-07-24 11:08:37;0
1859.4;2024-07-24 11:08:37;0
1862.6;2024-07-24 11:08:38;0
1869.85;2024-07-24 11:08:38;0
1871.45;2024-07-24 11:08:38;0
1871.85;2024-07-24 11:08:38;0
1874.35;2024-07-24 11:08:38;0
1861.8;2024-07-24 11:08:38;0
1848.5;2024-07-24 11:08:38;0
1858.4;2024-07-24 11:08:38;0
1865.25;2024-07-24 11:08:38;0
1868.45;2024-07-24 11:08:38;0
1870.75;2024-07-24 11:08:38;0
1882.45;2024-07-24 11:08:38;0
1885.15;2024-07-24 11:08:39;0
1887.4;2024-07-24 11:08:39;0
1895.6;2024-07-24 11:08:39;0
1885.2;2024-07-24 11:08:39;0
1864.3;2024-07-24 11:08:39;0
1864.65;2024-07-24 11:08:39;0
1856.15;2024-07-24 11:08:39;0
1844.65;2024-07-24 11:08:39;0
1846.5;2024-07-24 11:08:39;0
1847.6;2024-07-24 11:08:39;0
1854.8;2024-07-24 11:08:39;0
1857.3;2024-07-24 11:08:39;0
1861.15;2024-07-24 11:08:39;0
1861.9;2024-07-24 11:08:40;0
1859.15;2024-07-24 11:08:40;0
1844.4;2024-07-24 11:08:40;0
1843.2;2024-07-24 11:08:40;0
1849.35;2024-07-24 11:08:40;0
1858.35;2024-07-24 11:08:40;0
1861.4;2024-07-24 11:08:40;0
1863.15;2024-07-24 11:08:40;0
1865.5;2024-07-24 11:08:40;0
1870.85;2024-07-24 11:08:40;0
1873.75;2024-07-24 11:08:40;0
1873.7;2024-07-24 11:08:40;0
1870.8;2024-07-24 11:08:41;0
1864.3;2024-07-24 11:08:41;0
1871.7;2024-07-24 11:08:41;0
1898.35;2024-07-24 11:08:41;0
1893.4;2024-07-24 11:08:41;0
1882.25;2024-07-24 11:08:41;0
1880.1;2024-07-24 11:08:41;0
1877.2;2024-07-24 11:08:41;0
1873.3;2024-07-24 11:08:41;0
1872.9;2024-07-24 11:08:41;0
1872.35;2024-07-24 11:08:41;0
1864.6;2024-07-24 11:08:41;0
1868.5;2024-07-24 11:08:41;0
1876.1;2024-07-24 11:08:42;0
1880.0;2024-07-24 11:08:42;0
1876.85;2024-07-24 11:08:42;0
1871.7;2024-07-24 11:08:42;0
1863.7;2024-07-24 11:08:42;0
1851.8;2024-07-24 11:08:42;0
1855.2;2024-07-24 11:08:42;0
1850.75;2024-07-24 11:08:42;0
1844.85;2024-07-24 11:08:42;0
1854.15;2024-07-24 11:08:42;0
1864.8;2024-07-24 11:08:42;0
1862.6;2024-07-24 11:08:42;0
1860.35;2024-07-24 11:08:43;0
1861.7;2024-07-24 11:08:43;0
1866.5;2024-07-24 11:08:43;0
1871.0;2024-07-24 11:08:43;0
1867.75;2024-07-24 11:08:43;0
1854.85;2024-07-24 11:08:43;0
1865.15;2024-07-24 11:08:43;0
1870.15;2024-07-24 11:08:43;0
1871.9;2024-07-24 11:08:43;0
1870.45;2024-07-24 11:08:43;0
1874.0;2024-07-24 11:08:43;0
1874.65;2024-07-24 11:08:43;0
1880.2;2024-07-24 11:08:43;0
1883.5;2024-07-24 11:08:44;0
1872.6;2024-07-24 11:08:44;0
1859.4;2024-07-24 11:08:44;0
1862.55;2024-07-24 11:08:44;0
1867.0;2024-07-24 11:08:44;0
1867.75;2024-07-24 11:08:44;0
1866.75;2024-07-24 11:08:44;0
1866.85;2024-07-24 11:08:44;0
1872.8;2024-07-24 11:08:44;0
1874.2;2024-07-24 11:08:44;0
1866.1;2024-07-24 11:08:44;0
1864.2;2024-07-24 11:08:44;0
1850.8;2024-07-24 11:08:45;0
1853.35;2024-07-24 11:08:45;0
1860.35;2024-07-24 11:08:45;0
1869.0;2024-07-24 11:08:45;0
1872.2;2024-07-24 11:08:45;0
1868.35;2024-07-24 11:08:45;0
1860.05;2024-07-24 11:08:45;0
1862.65;2024-07-24 11:08:45;0
1863.95;2024-07-24 11:08:45;0
1861.4;2024-07-24 11:08:45;0
1850.05;2024-07-24 11:08:45;0
1855.85;2024-07-24 11:08:45;0
1863.25;2024-07-24 11:08:45;0
1869.85;2024-07-24 11:08:46;0
1872.7;2024-07-24 11:08:46;0
1871.45;2024-07-24 11:08:46;0
1867.65;2024-07-24 11:08:46;0
1873.8;2024-07-24 11:08:46;0
1876.6;2024-07-24 11:08:46;0
1892.5;2024-07-24 11:08:46;0
1876.65;2024-07-24 11:08:46;0
1871.85;2024-07-24 11:08:46;0
1869.5;2024-07-24 11:08:46;0
1872.85;2024-07-24 11:08:46;0
1864.4;2024-07-24 11:08:46;0
1867.55;2024-07-24 11:08:47;0
1866.1;2024-07-24 11:08:47;0
1869.9;2024-07-24 11:08:47;0
1868.85;2024-07-24 11:08:47;0
1867.35;2024-07-24 11:08:47;0
1863.1;2024-07-24 11:08:47;0
1856.25;2024-07-24 11:08:47;0
1858.95;2024-07-24 11:08:47;0
1850.0;2024-07-24 11:08:47;0
1850.5;2024-07-24 11:08:47;0
1857.05;2024-07-24 11:08:47;0
1856.9;2024-07-24 11:08:47;0
1868.25;2024-07-24 11:08:47;0
1877.35;2024-07-24 11:08:48;0
1872.3;2024-07-24 11:08:48;0
1859.85;2024-07-24 11:08:48;0
1861.8;2024-07-24 11:08:48;0
1864.55;2024-07-24 11:08:48;0
1877.3;2024-07-24 11:08:48;0
1879.1;2024-07-24 11:08:48;0
1875.7;2024-07-24 11:08:48;0
1878.9;2024-07-24 11:08:48;0
1877.75;2024-07-24 11:08:48;0
1878.15;2024-07-24 11:08:48;0
1868.75;2024-07-24 11:08:48;0
1853.65;2024-07-24 11:08:49;0
1867.25;2024-07-24 11:08:49;0
1861.95;2024-07-24 11:08:49;0
1857.35;2024-07-24 11:08:49;0
1863.0;2024-07-24 11:08:49;0
1869.3;2024-07-24 11:08:49;0
1866.1;2024-07-24 11:08:49;0
1865.6;2024-07-24 11:08:49;0
1869.5;2024-07-24 11:08:49;0
1864.25;2024-07-24 11:08:49;0
1862.6;2024-07-24 11:08:49;0
1867.65;2024-07-24 11:08:49;0
1877.45;2024-07-24 11:08:49;0
1882.3;2024-07-24 11:08:50;0
1880.15;2024-07-24 11:08:50;0
1871.45;2024-07-24 11:08:50;0
1873.6;2024-07-24 11:08:50;0
1849.85;2024-07-24 11:08:50;0
1851.4;2024-07-24 11:08:50;0
1844.0;2024-07-24 11:08:50;0
1847.9;2024-07-24 11:08:50;0
1860.15;2024-07-24 11:08:50;0
1868.05;2024-07-24 11:08:50;0
1867.3;2024-07-24 11:08:50;0
1866.4;2024-07-24 11:08:50;0
1872.95;2024-07-24 11:08:51;0
1880.15;2024-07-24 11:08:51;0
1876.0;2024-07-24 11:08:51;0
1876.6;2024-07-24 11:08:51;0
1875.9;2024-07-24 11:08:51;0
1870.85;2024-07-24 11:08:51;0
1873.9;2024-07-24 11:08:51;0
1867.4;2024-07-24 11:08:51;0
1868.8;2024-07-24 11:08:51;0
1869.45;2024-07-24 11:08:51;0
1876.0;2024-07-24 11:08:51;0
1872.25;2024-07-24 11:08:51;0
1870.55;2024-07-24 11:08:51;0
1869.5;2024-07-24 11:08:52;0
1866.55;2024-07-24 11:08:52;0
1854.2;2024-07-24 11:08:52;0
1859.7;2024-07-24 11:08:52;0
1859.6;2024-07-24 11:08:52;0
1854.3;2024-07-24 11:08:52;0
1860.0;2024-07-24 11:08:52;0
1870.6;2024-07-24 11:08:52;0
1868.1;2024-07-24 11:08:52;0
1870.45;2024-07-24 11:08:52;0
1869.15;2024-07-24 11:08:52;0
1864.35;2024-07-24 11:08:52;0
1859.1;2024-07-24 11:08:53;0
1850.95;2024-07-24 11:08:53;0
1859.8;2024-07-24 11:08:53;0
1858.55;2024-07-24 11:08:53;0
1864.1;2024-07-24 11:08:53;0
1878.5;2024-07-24 11:08:53;0
1881.35;2024-07-24 11:08:53;0
1877.5;2024-07-24 11:08:53;0
1876.15;2024-07-24 11:08:53;0
1865.4;2024-07-24 11:08:53;0
1870.45;2024-07-24 11:08:53;0
1874.6;2024-07-24 11:08:53;0
1872.75;2024-07-24 11:08:53;0
1864.85;2024-07-24 11:08:54;0
1862.55;2024-07-24 11:08:54;0
1869.9;2024-07-24 11:08:54;0
1863.35;2024-07-24 11:08:54;0
1868.9;2024-07-24 11:08:54;0
1857.45;2024-07-24 11:08:54;0
1852.55;2024-07-24 11:08:54;0
1861.7;2024-07-24 11:08:54;0
1869.5;2024-07-24 11:08:54;0
1871.7;2024-07-24 11:08:54;0
1870.6;2024-07-24 11:08:54;0
1868.7;2024-07-24 11:08:54;0
1868.85;2024-07-24 11:08:55;0
1872.55;2024-07-24 11:08:55;0
1870.05;2024-07-24 11:08:55;0
1856.45;2024-07-24 11:08:55;0
1855.3;2024-07-24 11:08:55;0
1858.85;2024-07-24 11:08:55;0
1865.6;2024-07-24 11:08:55;0
1871.7;2024-07-24 11:08:55;0
1871.0;2024-07-24 11:08:55;0
1872.75;2024-07-24 11:08:55;0
1874.15;2024-07-24 11:08:55;0
1864.75;2024-07-24 11:08:55;0
1865.95;2024-07-24 11:08:55;0
1854.6;2024-07-24 11:08:56;0
1858.3;2024-07-24 11:08:56;0
1861.9;2024-07-24 11:08:56;0
1871.95;2024-07-24 11:08:56;0
1870.2;2024-07-24 11:08:56;0
1867.2;2024-07-24 11:08:56;0
1866.85;2024-07-24 11:08:56;0
1871.05;2024-07-24 11:08:56;0
1867.95;2024-07-24 11:08:56;0
1868.0;2024-07-24 11:08:56;0
1854.95;2024-07-24 11:08:56;0
1857.6;2024-07-24 11:08:56;0
1869.15;2024-07-24 11:08:57;0
1869.85;2024-07-24 11:08:57;0
1874.3;2024-07-24 11:08:57;0
1874.9;2024-07-24 11:08:57;0
1874.1;2024-07-24 11:08:57;0
1875.25;2024-07-24 11:08:57;0
1876.7;2024-07-24 11:08:57;0
1869.7;2024-07-24 11:08:57;0
1859.0;2024-07-24 11:08:57;0
1865.95;2024-07-24 11:08:57;0
1869.8;2024-07-24 11:08:57;0
1865.75;2024-07-24 11:08:57;0
1871.1;2024-07-24 11:08:57;0
1872.9;2024-07-24 11:08:58;0
1870.7;2024-07-24 11:08:58;0
1873.2;2024-07-24 11:08:58;0
1875.65;2024-07-24 11:08:58;0
1871.7;2024-07-24 11:08:58;0
1856.35;2024-07-24 11:08:58;0
1860.8;2024-07-24 11:08:58;0
1863.85;2024-07-24 11:08:58;0
1868.0;2024-07-24 11:08:58;0
1871.95;2024-07-24 11:08:58;0
1873.65;2024-07-24 11:08:58;0
1871.3;2024-07-24 11:08:58;0
1871.95;2024-07-24 11:08:59;0
1859.1;2024-07-24 11:08:59;0
1857.05;2024-07-24 11:08:59;0
1852.55;2024-07-24 11:08:59;0
1864.65;2024-07-24 11:08:59;0
1867.75;2024-07-24 11:08:59;0
1867.1;2024-07-24 11:08:59;0
1855.8;2024-07-24 11:08:59;0
1858.15;2024-07-24 11:08:59;0
1863.5;2024-07-24 11:08:59;0
1868.25;2024-07-24 11:08:59;0
1867.5;2024-07-24 11:08:59;0
1860.3;2024-07-24 11:08:59;0
1869.5;2024-07-24 11:09:00;0
1880.7;2024-07-24 11:09:00;0
1869.75;2024-07-24 11:09:00;0
1869.55;2024-07-24 11:09:00;0
1870.85;2024-07-24 11:09:00;0
1876.7;2024-07-24 11:09:00;0
1876.1;2024-07-24 11:09:00;0
1873.65;2024-07-24 11:09:00;0
1861.75;2024-07-24 11:09:00;0
1864.45;2024-07-24 11:09:00;0
1870.25;2024-07-24 11:09:00;0
1874.3;2024-07-24 11:09:00;0
1872.15;2024-07-24 11:09:01;0
1871.35;2024-07-24 11:09:01;0
1871.8;2024-07-24 11:09:01;0
1871.35;2024-07-24 11:09:01;0
1872.75;2024-07-24 11:09:01;0
1870.6;2024-07-24 11:09:01;0
1850.95;2024-07-24 11:09:01;0
1852.55;2024-07-24 11:09:01;0
1859.0;2024-07-24 11:09:01;0
1865.2;2024-07-24 11:09:01;0
1868.55;2024-07-24 11:09:01;0
1857.3;2024-07-24 11:09:01;0
1856.35;2024-07-24 11:09:01;0
1861.2;2024-07-24 11:09:02;0
1865.0;2024-07-24 11:09:02;0
1866.55;2024-07-24 11:09:02;0
1869.0;2024-07-24 11:09:02;0
1867.65;2024-07-24 11:09:02;0
1867.8;2024-07-24 11:09:02;0
1873.9;2024-07-24 11:09:02;0
1878.3;2024-07-24 11:09:02;0
1880.55;2024-07-24 11:09:02;0
1877.25;2024-07-24 11:09:02;0
1848.85;2024-07-24 11:09:02;0
1858.05;2024-07-24 11:09:02;0
1859.6;2024-07-24 11:09:03;0
1848.95;2024-07-24 11:09:03;0
1857.8;2024-07-24 11:09:03;0
1862.7;2024-07-24 11:09:03;0
1868.1;2024-07-24 11:09:03;0
1870.75;2024-07-24 11:09:03;0
1874.45;2024-07-24 11:09:03;0
1878.7;2024-07-24 11:09:03;0
1874.45;2024-07-24 11:09:03;0
1867.3;2024-07-24 11:09:03;0
1868.15;2024-07-24 11:09:03;0
1853.7;2024-07-24 11:09:03;0
1856.65;2024-07-24 11:09:03;0
1864.9;2024-07-24 11:09:04;0
1871.65;2024-07-24 11:09:04;0
1870.85;2024-07-24 11:09:04;0
1875.75;2024-07-24 11:09:04;0
1875.65;2024-07-24 11:09:04;0
1871.4;2024-07-24 11:09:04;0
1873.85;2024-07-24 11:09:04;0
1867.2;2024-07-24 11:09:04;0
1857.4;2024-07-24 11:09:04;0
1863.3;2024-07-24 11:09:04;0
1868.3;2024-07-24 11:09:04;0
1869.6;2024-07-24 11:09:04;0
1870.8;2024-07-24 11:09:05;0
1876.9;2024-07-24 11:09:05;0
1878.4;2024-07-24 11:09:05;0
1871.7;2024-07-24 11:09:05;0
1870.85;2024-07-24 11:09:05;0
1866.6;2024-07-24 11:09:05;0
1853.7;2024-07-24 11:09:05;0
1864.85;2024-07-24 11:09:05;0
1869.65;2024-07-24 11:09:05;0
1868.7;2024-07-24 11:09:05;0
1864.95;2024-07-24 11:09:05;0
1869.55;2024-07-24 11:09:05;0
1868.6;2024-07-24 11:09:05;0
1864.85;2024-07-24 11:09:06;0
1860.85;2024-07-24 11:09:06;0
1851.65;2024-07-24 11:09:06;0
1866.85;2024-07-24 11:09:06;0
1870.4;2024-07-24 11:09:06;0
1868.5;2024-07-24 11:09:06;0
1870.25;2024-07-24 11:09:06;0
1870.4;2024-07-24 11:09:06;0
1873.8;2024-07-24 11:09:06;0
1870.15;2024-07-24 11:09:06;0
1862.4;2024-07-24 11:09:06;0
1850.95;2024-07-24 11:09:06;0
1856.65;2024-07-24 11:09:07;0
1861.85;2024-07-24 11:09:07;0
1868.55;2024-07-24 11:09:07;0
1869.15;2024-07-24 11:09:07;0
1872.95;2024-07-24 11:09:07;0
1875.75;2024-07-24 11:09:07;0
1874.5;2024-07-24 11:09:07;0
1872.8;2024-07-24 11:09:07;0
1861.25;2024-07-24 11:09:07;0
1868.55;2024-07-24 11:09:07;0
1867.0;2024-07-24 11:09:07;0
1863.7;2024-07-24 11:09:07;0
1865.55;2024-07-24 11:09:07;0
1867.1;2024-07-24 11:09:08;0
1872.7;2024-07-24 11:09:08;0
1875.6;2024-07-24 11:09:08;0
1877.5;2024-07-24 11:09:08;0
1869.8;2024-07-24 11:09:08;0
1862.9;2024-07-24 11:09:08;0
1873.9;2024-07-24 11:09:08;0
1876.95;2024-07-24 11:09:08;0
1883.45;2024-07-24 11:09:08;0
1879.2;2024-07-24 11:09:08;0
1876.25;2024-07-24 11:09:08;0
1887.8;2024-07-24 11:09:08;0
1879.45;2024-07-24 11:09:09;0
1882.9;2024-07-24 11:09:09;0
1868.65;2024-07-24 11:09:09;0
1866.15;2024-07-24 11:09:09;0
1869.15;2024-07-24 11:09:09;0
1868.2;2024-07-24 11:09:09;0
1869.75;2024-07-24 11:09:09;0
1856.05;2024-07-24 11:09:09;0
1841.05;2024-07-24 11:09:09;0
1846.7;2024-07-24 11:09:09;0
1860.65;2024-07-24 11:09:09;0
1861.2;2024-07-24 11:09:09;0
1857.8;2024-07-24 11:09:09;0
1866.5;2024-07-24 11:09:10;0
1870.55;2024-07-24 11:09:10;0
1858.2;2024-07-24 11:09:10;0
1858.95;2024-07-24 11:09:10;0
1862.15;2024-07-24 11:09:10;0
1869.05;2024-07-24 11:09:10;0
1871.5;2024-07-24 11:09:10;0
1857.55;2024-07-24 11:09:10;0
1843.2;2024-07-24 11:09:10;0
1846.35;2024-07-24 11:09:10;0
1858.45;2024-07-24 11:09:10;0
1868.6;2024-07-24 11:09:10;0
1868.7;2024-07-24 11:09:11;0
1872.6;2024-07-24 11:09:11;0
1873.25;2024-07-24 11:09:11;0
1880.9;2024-07-24 11:09:11;0
1882.4;2024-07-24 11:09:11;0
1884.5;2024-07-24 11:09:11;0
1871.75;2024-07-24 11:09:11;0
1871.85;2024-07-24 11:09:11;0
1874.3;2024-07-24 11:09:11;0
1873.45;2024-07-24 11:09:11;0
1871.6;2024-07-24 11:09:11;0
1868.05;2024-07-24 11:09:11;0
1872.35;2024-07-24 11:09:11;0
1877.35;2024-07-24 11:09:12;0
1868.65;2024-07-24 11:09:12;0
1867.5;2024-07-24 11:09:12;0
1858.3;2024-07-24 11:09:12;0
1857.35;2024-07-24 11:09:12;0
1863.35;2024-07-24 11:09:12;0
1863.2;2024-07-24 11:09:12;0
1871.25;2024-07-24 11:09:12;0
1875.25;2024-07-24 11:09:12;0
1875.3;2024-07-24 11:09:12;0
1871.6;2024-07-24 11:09:12;0
1868.3;2024-07-24 11:09:12;0
1857.7;2024-07-24 11:09:13;0
1862.8;2024-07-24 11:09:13;0
1866.15;2024-07-24 11:09:13;0
1865.7;2024-07-24 11:09:13;0
1868.15;2024-07-24 11:09:13;0
1866.25;2024-07-24 11:09:13;0
1870.9;2024-07-24 11:09:13;0
1863.95;2024-07-24 11:09:13;0
1857.45;2024-07-24 11:09:13;0
1845.55;2024-07-24 11:09:13;0
1840.95;2024-07-24 11:09:13;0
1845.75;2024-07-24 11:09:13;0
1857.05;2024-07-24 11:09:13;0
1860.6;2024-07-24 11:09:14;0
1868.65;2024-07-24 11:09:14;0
1869.35;2024-07-24 11:09:14;0
1873.95;2024-07-24 11:09:14;0
1880.35;2024-07-24 11:09:14;0
1873.6;2024-07-24 11:09:14;0
1865.95;2024-07-24 11:09:14;0
1868.4;2024-07-24 11:09:14;0
1871.65;2024-07-24 11:09:14;0
1878.15;2024-07-24 11:09:14;0
1871.8;2024-07-24 11:09:14;0
